2:22:00,100,100,100,100,100,100,100
2:23:00,99,99,99,100,100,99,99
2:24:00,100,100,100,100,100,100,100
2:25:00,100,100,100,100,100,100,100
2:26:00,100,100,100,100,100,100,100
2:27:00,100,100,100,100,100,100,100
2:28:00,99,99,99,100,100,99,99
2:29:00,100,100,100,100,100,100,100
2:30:00,100,100,100,100,100,100,100
2:31:00,100,100,100,100,100,100,100
2:32:00,100,100,100,100,100,100,100
2:33:00,99,99,99,100,100,99,99
2:34:00,100,100,100,100,100,100,100
2:35:00,100,100,100,100,100,100,100
2:36:00,100,100,100,100,100,100,100
2:37:00,100,100,100,100,100,100,100
2:38:00,99,99,99,100,100,99,99
2:39:00,99,99,99,99,99,100,99
2:40:00,100,100,100,100,100,100,100
2:41:00,100,100,100,100,100,100,100
2:42:00,100,100,100,100,100,100,100
2:43:00,99,99,99,100,100,99,99
2:44:00,100,100,100,100,100,100,100
2:45:00,100,100,100,100,100,100,100
2:46:00,100,100,100,100,100,100,100
2:47:00,100,100,100,100,100,100,100
2:48:00,99,99,99,100,100,99,99
2:49:00,100,100,100,100,100,100,100
2:50:00,100,100,100,100,100,100,100
2:51:00,100,100,100,100,100,100,100
2:52:00,100,100,100,100,100,100,100
2:53:00,99,99,99,100,100,99,99
2:54:00,100,100,100,100,100,100,100
2:55:00,100,100,100,100,100,100,100
2:56:00,100,100,100,100,100,100,100
2:57:00,100,100,100,100,100,100,100
2:58:00,99,99,99,100,100,99,99
2:59:00,100,100,100,100,100,100,100
3:00:00,100,100,100,100,100,100,100
3:01:00,100,100,100,100,100,100,100
3:02:00,100,100,100,100,100,100,100
3:03:00,99,99,99,100,100,99,99
3:04:00,100,100,100,100,100,100,100
3:05:00,100,100,100,100,100,100,100
3:06:00,100,100,100,100,100,100,100
3:07:00,100,100,100,100,100,100,100
3:08:00,99,99,99,100,100,99,99
3:09:00,100,100,100,100,100,100,100
3:10:00,100,100,100,100,100,100,100
3:11:00,100,100,100,100,100,100,100
3:12:00,100,100,100,100,100,100,100
3:13:00,99,99,99,100,100,99,99
3:14:00,100,100,100,100,100,100,100
3:15:00,100,100,100,100,100,100,100
3:16:00,100,100,100,100,100,100,100
3:17:00,100,100,100,100,100,100,100
3:18:00,99,99,99,100,100,99,99
3:19:00,100,100,100,100,100,100,100
3:20:00,100,100,100,100,100,100,100
3:21:00,100,100,100,100,100,100,100
3:22:00,100,100,100,100,100,100,100
3:23:00,99,99,99,100,100,99,99
3:24:00,100,100,100,100,100,100,100
3:25:00,100,100,100,100,100,100,100
3:26:00,100,100,100,100,100,100,100
3:27:00,100,100,100,100,100,100,100
3:28:00,99,99,99,100,100,99,99
3:29:00,100,100,100,100,100,100,100
3:30:00,100,100,100,100,100,100,100
3:31:00,100,100,100,100,100,100,100
3:32:00,100,100,100,100,100,100,100
3:33:00,99,99,99,100,100,99,99
3:34:00,100,100,100,100,100,100,100
3:35:00,100,100,100,100,100,100,100
3:36:00,100,100,100,100,100,100,100
3:37:00,100,100,100,100,100,100,100
3:38:00,99,99,99,100,100,99,99
3:39:00,99,99,99,99,99,100,99
3:40:00,100,100,100,100,100,100,100
3:41:00,100,100,100,100,100,100,100
3:42:00,100,100,100,100,100,100,100
3:43:00,99,99,99,100,100,99,99
3:44:00,100,100,100,100,100,100,100
3:45:00,100,100,100,100,100,100,100
3:46:00,100,100,100,100,100,100,100
3:47:00,100,100,100,100,100,100,100
3:48:00,99,99,99,100,100,99,99
3:49:00,100,100,100,100,100,100,100
3:50:00,100,100,100,100,100,100,100
3:51:00,100,100,100,100,100,100,100
3:52:00,100,100,100,100,100,100,100
3:53:00,99,99,100,100,100,99,99
3:54:00,100,100,100,100,100,100,100
3:55:00,100,100,100,100,100,100,100
3:56:00,100,100,100,100,100,100,100
3:57:00,100,100,100,100,100,100,100
3:58:00,99,99,99,100,100,99,99
3:59:00,100,100,100,100,100,100,100
4:00:00,100,100,100,100,100,100,100
4:01:00,100,100,100,100,99,100,99
4:02:00,91,95,95,96,96,95,96
4:03:00,99,99,99,100,100,99,99
4:04:00,100,100,100,100,100,100,100
4:05:00,100,100,100,100,100,100,100
4:06:00,100,100,100,100,100,100,100
4:07:00,100,100,100,100,100,100,100
4:08:00,99,99,99,100,100,99,99
4:09:00,100,100,100,100,100,100,100
4:10:00,100,100,100,100,100,100,100
4:11:00,100,100,100,100,100,100,100
4:12:00,100,100,100,100,100,100,100
4:13:00,99,99,99,100,100,99,99
4:14:00,100,100,100,100,100,100,100
4:15:00,100,100,100,100,100,100,100
4:16:00,100,100,100,100,100,100,100
4:17:00,100,100,100,100,100,100,100
4:18:00,99,99,99,100,100,99,99
